dtc,meanRelabund,domTaxa,minClusterSize,deepSplit,mgCST
12,0.732481416653051,Lactobacillus_iners_5,40,0,11
9,0.6937091744137587,Lactobacillus_iners_6,40,0,12
5,0.3834599655729295,UBA629_sp005465875_1,40,0,13
3,0.2995183160310313,Gardnerella_vaginalis_2,40,0,14
1,0.2454554787606375,MultiGenera,40,0,15
10,0.8405851111556855,Lactobacillus_crispatus_1,40,1,1
11,0.8117584386405232,Lactobacillus_crispatus_2,40,1,2
7,0.8643502635506987,Lactobacillus_crispatus_3,40,1,3
15,0.832163497025845,Lactobacillus_crispatus_4,40,1,4
2,0.5543876219627708,Lactobacillus_crispatus_5,40,1,5
13,0.8724524352608115,Lactobacillus_crispatus_6,40,1,6
14,0.8615226336749823,Lactobacillus_crispatus_8,40,1,7
8,0.5393181463996819,Lactobacillus_iners_1,40,1,8
4,0.6423276083559297,Lactobacillus_iners_2,40,1,9
6,0.6437070109366928,Lactobacillus_iners_4,40,1,10
12,0.732481416653051,Lactobacillus_iners_5,40,1,11
9,0.6937091744137587,Lactobacillus_iners_6,40,1,12
5,0.3834599655729295,UBA629_sp005465875_1,40,1,13
3,0.2995183160310313,Gardnerella_vaginalis_2,40,1,14
1,0.2454554787606375,MultiGenera,40,1,15
10,0.8405851111556855,Lactobacillus_crispatus_1,40,2,1
11,0.8117584386405232,Lactobacillus_crispatus_2,40,2,2
7,0.8643502635506987,Lactobacillus_crispatus_3,40,2,3
17,0.832163497025845,Lactobacillus_crispatus_4,40,2,4
2,0.5543876219627708,Lactobacillus_crispatus_5,40,2,5
14,0.8724524352608115,Lactobacillus_crispatus_6,40,2,6
16,0.8615226336749823,Lactobacillus_crispatus_8,40,2,7
8,0.5393181463996819,Lactobacillus_iners_1,40,2,8
4,0.6423276083559297,Lactobacillus_iners_2,40,2,9
6,0.6437070109366928,Lactobacillus_iners_4,40,2,10
12,0.732481416653051,Lactobacillus_iners_5,40,2,11
9,0.6937091744137587,Lactobacillus_iners_6,40,2,12
5,0.3834599655729295,UBA629_sp005465875_1,40,2,13
15,0.4658780758653562,Gardnerella_vaginalis_2,40,2,14
13,0.2719429812326088,Gardnerella_swidsinkii_1,40,2,15
3,0.26770508568279994,Gardnerella_swidsinkii_2,40,2,16
1,0.2454554787606375,MultiGenera,40,2,17
11,0.8405851111556855,Lactobacillus_crispatus_1,40,3,1
12,0.8117584386405232,Lactobacillus_crispatus_2,40,3,2
8,0.8643502635506987,Lactobacillus_crispatus_3,40,3,3
19,0.832163497025845,Lactobacillus_crispatus_4,40,3,4
1,0.5543876219627708,Lactobacillus_crispatus_5,40,3,5
16,0.8724524352608115,Lactobacillus_crispatus_6,40,3,6
18,0.8615226336749823,Lactobacillus_crispatus_8,40,3,7
9,0.5393181463996819,Lactobacillus_iners_1,40,3,8
3,0.6423276083559297,Lactobacillus_iners_2,40,3,9
7,0.6437070109366928,Lactobacillus_iners_4,40,3,10
13,0.732481416653051,Lactobacillus_iners_5,40,3,11
10,0.6937091744137587,Lactobacillus_iners_6,40,3,12
6,0.3834599655729295,UBA629_sp005465875_1,40,3,13
20,0.3796407402391252,UBA629_sp005465875_4,40,3,14
17,0.4658780758653562,Gardnerella_vaginalis_2,40,3,15
14,0.2719429812326088,Gardnerella_swidsinkii_1,40,3,16
15,0.26427529721869136,Gardnerella_swidsinkii_2,40,3,17
4,0.26902091647720633,Gardnerella_piotii_1,40,3,18
2,0.21722644831749968,MultiGenera,40,3,19
5,0.28595346517391507,MultiGenera,40,3,20
12,0.8405851111556855,Lactobacillus_crispatus_1,40,4,1
13,0.8117584386405232,Lactobacillus_crispatus_2,40,4,2
8,0.8643502635506987,Lactobacillus_crispatus_3,40,4,3
24,0.832163497025845,Lactobacillus_crispatus_4,40,4,4
3,0.5436050103078779,Lactobacillus_crispatus_5,40,4,5
21,0.8724524352608115,Lactobacillus_crispatus_6,40,4,6
1,0.560391127353041,Lactobacillus_crispatus_7,40,4,7
23,0.8615226336749823,Lactobacillus_crispatus_8,40,4,8
9,0.5393181463996819,Lactobacillus_iners_1,40,4,9
10,0.7925033064856516,Lactobacillus_iners_2,40,4,10
18,0.4160064858224053,Lactobacillus_iners_2,40,4,11
7,0.6437070109366928,Lactobacillus_iners_4,40,4,12
15,0.732481416653051,Lactobacillus_iners_5,40,4,13
11,0.6937091744137587,Lactobacillus_iners_6,40,4,14
6,0.3834599655729295,UBA629_sp005465875_1,40,4,15
25,0.3796407402391252,UBA629_sp005465875_4,40,4,16
22,0.4658780758653562,Gardnerella_vaginalis_2,40,4,17
2,0.22088511165616426,Gardnerella_vaginalis_C_1,40,4,18
16,0.2000011321970338,Gardnerella_vaginalis_H_1,40,4,19
17,0.2719429812326088,Gardnerella_swidsinkii_1,40,4,20
20,0.26427529721869136,Gardnerella_swidsinkii_2,40,4,21
14,0.3115215944018197,Gardnerella_piotii_1,40,4,22
4,0.22237148282411173,MultiGenera,40,4,23
5,0.28595346517391507,MultiGenera,40,4,24
19,0.21066177664042382,MultiGenera,40,4,25
10,0.8405851111556855,Lactobacillus_crispatus_1,41,0,1
11,0.8117584386405232,Lactobacillus_crispatus_2,41,0,2
7,0.8643502635506987,Lactobacillus_crispatus_3,41,0,3
15,0.832163497025845,Lactobacillus_crispatus_4,41,0,4
2,0.5543876219627708,Lactobacillus_crispatus_5,41,0,5
13,0.8724524352608115,Lactobacillus_crispatus_6,41,0,6
14,0.8615226336749823,Lactobacillus_crispatus_8,41,0,7
8,0.5393181463996819,Lactobacillus_iners_1,41,0,8
4,0.6423276083559297,Lactobacillus_iners_2,41,0,9
6,0.6437070109366928,Lactobacillus_iners_4,41,0,10
12,0.732481416653051,Lactobacillus_iners_5,41,0,11
9,0.6937091744137587,Lactobacillus_iners_6,41,0,12
5,0.3834599655729295,UBA629_sp005465875_1,41,0,13
3,0.2995183160310313,Gardnerella_vaginalis_2,41,0,14
1,0.2454554787606375,MultiGenera,41,0,15
10,0.8405851111556855,Lactobacillus_crispatus_1,41,1,1
11,0.8117584386405232,Lactobacillus_crispatus_2,41,1,2
7,0.8643502635506987,Lactobacillus_crispatus_3,41,1,3
15,0.832163497025845,Lactobacillus_crispatus_4,41,1,4
2,0.5543876219627708,Lactobacillus_crispatus_5,41,1,5
13,0.8724524352608115,Lactobacillus_crispatus_6,41,1,6
14,0.8615226336749823,Lactobacillus_crispatus_8,41,1,7
8,0.5393181463996819,Lactobacillus_iners_1,41,1,8
4,0.6423276083559297,Lactobacillus_iners_2,41,1,9
6,0.6437070109366928,Lactobacillus_iners_4,41,1,10
12,0.732481416653051,Lactobacillus_iners_5,41,1,11
9,0.6937091744137587,Lactobacillus_iners_6,41,1,12
5,0.3834599655729295,UBA629_sp005465875_1,41,1,13
3,0.2995183160310313,Gardnerella_vaginalis_2,41,1,14
1,0.2454554787606375,MultiGenera,41,1,15
10,0.8405851111556855,Lactobacillus_crispatus_1,41,2,1
11,0.8117584386405232,Lactobacillus_crispatus_2,41,2,2
7,0.8643502635506987,Lactobacillus_crispatus_3,41,2,3
17,0.832163497025845,Lactobacillus_crispatus_4,41,2,4
2,0.5543876219627708,Lactobacillus_crispatus_5,41,2,5
14,0.8724524352608115,Lactobacillus_crispatus_6,41,2,6
16,0.8615226336749823,Lactobacillus_crispatus_8,41,2,7
8,0.5393181463996819,Lactobacillus_iners_1,41,2,8
4,0.6423276083559297,Lactobacillus_iners_2,41,2,9
6,0.6437070109366928,Lactobacillus_iners_4,41,2,10
12,0.732481416653051,Lactobacillus_iners_5,41,2,11
9,0.6937091744137587,Lactobacillus_iners_6,41,2,12
5,0.3834599655729295,UBA629_sp005465875_1,41,2,13
15,0.4658780758653562,Gardnerella_vaginalis_2,41,2,14
13,0.2719429812326088,Gardnerella_swidsinkii_1,41,2,15
3,0.26770508568279994,Gardnerella_swidsinkii_2,41,2,16
1,0.2454554787606375,MultiGenera,41,2,17
11,0.8405851111556855,Lactobacillus_crispatus_1,41,3,1
12,0.8117584386405232,Lactobacillus_crispatus_2,41,3,2
8,0.8643502635506987,Lactobacillus_crispatus_3,41,3,3
19,0.832163497025845,Lactobacillus_crispatus_4,41,3,4
1,0.5543876219627708,Lactobacillus_crispatus_5,41,3,5
16,0.8724524352608115,Lactobacillus_crispatus_6,41,3,6
18,0.8615226336749823,Lactobacillus_crispatus_8,41,3,7
9,0.5393181463996819,Lactobacillus_iners_1,41,3,8
3,0.6423276083559297,Lactobacillus_iners_2,41,3,9
7,0.6437070109366928,Lactobacillus_iners_4,41,3,10
13,0.732481416653051,Lactobacillus_iners_5,41,3,11
10,0.6937091744137587,Lactobacillus_iners_6,41,3,12
6,0.3834599655729295,UBA629_sp005465875_1,41,3,13
20,0.3796407402391252,UBA629_sp005465875_4,41,3,14
17,0.4658780758653562,Gardnerella_vaginalis_2,41,3,15
14,0.2719429812326088,Gardnerella_swidsinkii_1,41,3,16
15,0.26427529721869136,Gardnerella_swidsinkii_2,41,3,17
4,0.26902091647720633,Gardnerella_piotii_1,41,3,18
2,0.21722644831749968,MultiGenera,41,3,19
5,0.28595346517391507,MultiGenera,41,3,20
12,0.8405851111556855,Lactobacillus_crispatus_1,41,4,1
13,0.8117584386405232,Lactobacillus_crispatus_2,41,4,2
8,0.8643502635506987,Lactobacillus_crispatus_3,41,4,3
24,0.832163497025845,Lactobacillus_crispatus_4,41,4,4
3,0.5436050103078779,Lactobacillus_crispatus_5,41,4,5
21,0.8724524352608115,Lactobacillus_crispatus_6,41,4,6
1,0.560391127353041,Lactobacillus_crispatus_7,41,4,7
23,0.8615226336749823,Lactobacillus_crispatus_8,41,4,8
9,0.5393181463996819,Lactobacillus_iners_1,41,4,9
10,0.7925033064856516,Lactobacillus_iners_2,41,4,10
18,0.4160064858224053,Lactobacillus_iners_2,41,4,11
7,0.6437070109366928,Lactobacillus_iners_4,41,4,12
15,0.732481416653051,Lactobacillus_iners_5,41,4,13
11,0.6937091744137587,Lactobacillus_iners_6,41,4,14
6,0.3834599655729295,UBA629_sp005465875_1,41,4,15
25,0.3796407402391252,UBA629_sp005465875_4,41,4,16
22,0.4658780758653562,Gardnerella_vaginalis_2,41,4,17
2,0.22088511165616426,Gardnerella_vaginalis_C_1,41,4,18
16,0.2000011321970338,Gardnerella_vaginalis_H_1,41,4,19
17,0.2719429812326088,Gardnerella_swidsinkii_1,41,4,20
20,0.26427529721869136,Gardnerella_swidsinkii_2,41,4,21
14,0.3115215944018197,Gardnerella_piotii_1,41,4,22
4,0.22237148282411173,MultiGenera,41,4,23
5,0.28595346517391507,MultiGenera,41,4,24
19,0.21066177664042382,MultiGenera,41,4,25
10,0.8405851111556855,Lactobacillus_crispatus_1,42,0,1
11,0.8117584386405232,Lactobacillus_crispatus_2,42,0,2
7,0.8643502635506987,Lactobacillus_crispatus_3,42,0,3
15,0.832163497025845,Lactobacillus_crispatus_4,42,0,4
2,0.5543876219627708,Lactobacillus_crispatus_5,42,0,5
13,0.8724524352608115,Lactobacillus_crispatus_6,42,0,6
14,0.8615226336749823,Lactobacillus_crispatus_8,42,0,7
8,0.5393181463996819,Lactobacillus_iners_1,42,0,8
4,0.6423276083559297,Lactobacillus_iners_2,42,0,9
6,0.6437070109366928,Lactobacillus_iners_4,42,0,10
12,0.732481416653051,Lactobacillus_iners_5,42,0,11
9,0.6937091744137587,Lactobacillus_iners_6,42,0,12
5,0.3834599655729295,UBA629_sp005465875_1,42,0,13
3,0.2995183160310313,Gardnerella_vaginalis_2,42,0,14
1,0.2454554787606375,MultiGenera,42,0,15
10,0.8405851111556855,Lactobacillus_crispatus_1,42,1,1
11,0.8117584386405232,Lactobacillus_crispatus_2,42,1,2
7,0.8643502635506987,Lactobacillus_crispatus_3,42,1,3
15,0.832163497025845,Lactobacillus_crispatus_4,42,1,4
2,0.5543876219627708,Lactobacillus_crispatus_5,42,1,5
13,0.8724524352608115,Lactobacillus_crispatus_6,42,1,6
14,0.8615226336749823,Lactobacillus_crispatus_8,42,1,7
8,0.5393181463996819,Lactobacillus_iners_1,42,1,8
4,0.6423276083559297,Lactobacillus_iners_2,42,1,9
6,0.6437070109366928,Lactobacillus_iners_4,42,1,10
12,0.732481416653051,Lactobacillus_iners_5,42,1,11
9,0.6937091744137587,Lactobacillus_iners_6,42,1,12
5,0.3834599655729295,UBA629_sp005465875_1,42,1,13
3,0.2995183160310313,Gardnerella_vaginalis_2,42,1,14
1,0.2454554787606375,MultiGenera,42,1,15
10,0.8405851111556855,Lactobacillus_crispatus_1,42,2,1
11,0.8117584386405232,Lactobacillus_crispatus_2,42,2,2
7,0.8643502635506987,Lactobacillus_crispatus_3,42,2,3
17,0.832163497025845,Lactobacillus_crispatus_4,42,2,4
2,0.5543876219627708,Lactobacillus_crispatus_5,42,2,5
14,0.8724524352608115,Lactobacillus_crispatus_6,42,2,6
16,0.8615226336749823,Lactobacillus_crispatus_8,42,2,7
8,0.5393181463996819,Lactobacillus_iners_1,42,2,8
4,0.6423276083559297,Lactobacillus_iners_2,42,2,9
6,0.6437070109366928,Lactobacillus_iners_4,42,2,10
12,0.732481416653051,Lactobacillus_iners_5,42,2,11
9,0.6937091744137587,Lactobacillus_iners_6,42,2,12
5,0.3834599655729295,UBA629_sp005465875_1,42,2,13
15,0.4658780758653562,Gardnerella_vaginalis_2,42,2,14
13,0.2719429812326088,Gardnerella_swidsinkii_1,42,2,15
3,0.26770508568279994,Gardnerella_swidsinkii_2,42,2,16
1,0.2454554787606375,MultiGenera,42,2,17
11,0.8405851111556855,Lactobacillus_crispatus_1,42,3,1
12,0.8117584386405232,Lactobacillus_crispatus_2,42,3,2
8,0.8643502635506987,Lactobacillus_crispatus_3,42,3,3
19,0.832163497025845,Lactobacillus_crispatus_4,42,3,4
2,0.5543876219627708,Lactobacillus_crispatus_5,42,3,5
16,0.8724524352608115,Lactobacillus_crispatus_6,42,3,6
18,0.8615226336749823,Lactobacillus_crispatus_8,42,3,7
9,0.5393181463996819,Lactobacillus_iners_1,42,3,8
3,0.6423276083559297,Lactobacillus_iners_2,42,3,9
7,0.6437070109366928,Lactobacillus_iners_4,42,3,10
13,0.732481416653051,Lactobacillus_iners_5,42,3,11
10,0.6937091744137587,Lactobacillus_iners_6,42,3,12
6,0.3834599655729295,UBA629_sp005465875_1,42,3,13
17,0.4658780758653562,Gardnerella_vaginalis_2,42,3,14
14,0.2719429812326088,Gardnerella_swidsinkii_1,42,3,15
15,0.26427529721869136,Gardnerella_swidsinkii_2,42,3,16
4,0.26902091647720633,Gardnerella_piotii_1,42,3,17
1,0.23267653177176104,MultiGenera,42,3,18
5,0.28595346517391507,MultiGenera,42,3,19
12,0.8405851111556855,Lactobacillus_crispatus_1,42,4,1
13,0.8117584386405232,Lactobacillus_crispatus_2,42,4,2
8,0.8643502635506987,Lactobacillus_crispatus_3,42,4,3
24,0.832163497025845,Lactobacillus_crispatus_4,42,4,4
4,0.5436050103078779,Lactobacillus_crispatus_5,42,4,5
21,0.8724524352608115,Lactobacillus_crispatus_6,42,4,6
1,0.560391127353041,Lactobacillus_crispatus_7,42,4,7
23,0.8615226336749823,Lactobacillus_crispatus_8,42,4,8
9,0.5393181463996819,Lactobacillus_iners_1,42,4,9
10,0.7925033064856516,Lactobacillus_iners_2,42,4,10
18,0.4160064858224053,Lactobacillus_iners_2,42,4,11
7,0.6437070109366928,Lactobacillus_iners_4,42,4,12
15,0.732481416653051,Lactobacillus_iners_5,42,4,13
11,0.6937091744137587,Lactobacillus_iners_6,42,4,14
6,0.3834599655729295,UBA629_sp005465875_1,42,4,15
2,0.2561308522168633,UBA629_sp005465875_4,42,4,16
22,0.4658780758653562,Gardnerella_vaginalis_2,42,4,17
3,0.22088511165616426,Gardnerella_vaginalis_C_1,42,4,18
16,0.2000011321970338,Gardnerella_vaginalis_H_1,42,4,19
17,0.2719429812326088,Gardnerella_swidsinkii_1,42,4,20
20,0.26427529721869136,Gardnerella_swidsinkii_2,42,4,21
14,0.3115215944018197,Gardnerella_piotii_1,42,4,22
5,0.28595346517391507,MultiGenera,42,4,23
19,0.21066177664042382,MultiGenera,42,4,24
10,0.8405851111556855,Lactobacillus_crispatus_1,43,0,1
11,0.8117584386405232,Lactobacillus_crispatus_2,43,0,2
7,0.8643502635506987,Lactobacillus_crispatus_3,43,0,3
15,0.832163497025845,Lactobacillus_crispatus_4,43,0,4
2,0.5543876219627708,Lactobacillus_crispatus_5,43,0,5
13,0.8724524352608115,Lactobacillus_crispatus_6,43,0,6
14,0.8615226336749823,Lactobacillus_crispatus_8,43,0,7
8,0.5393181463996819,Lactobacillus_iners_1,43,0,8
4,0.6423276083559297,Lactobacillus_iners_2,43,0,9
6,0.6437070109366928,Lactobacillus_iners_4,43,0,10
12,0.732481416653051,Lactobacillus_iners_5,43,0,11
9,0.6937091744137587,Lactobacillus_iners_6,43,0,12
5,0.3834599655729295,UBA629_sp005465875_1,43,0,13
3,0.2995183160310313,Gardnerella_vaginalis_2,43,0,14
1,0.2454554787606375,MultiGenera,43,0,15
10,0.8405851111556855,Lactobacillus_crispatus_1,43,1,1
11,0.8117584386405232,Lactobacillus_crispatus_2,43,1,2
7,0.8643502635506987,Lactobacillus_crispatus_3,43,1,3
15,0.832163497025845,Lactobacillus_crispatus_4,43,1,4
2,0.5543876219627708,Lactobacillus_crispatus_5,43,1,5
13,0.8724524352608115,Lactobacillus_crispatus_6,43,1,6
14,0.8615226336749823,Lactobacillus_crispatus_8,43,1,7
8,0.5393181463996819,Lactobacillus_iners_1,43,1,8
4,0.6423276083559297,Lactobacillus_iners_2,43,1,9
6,0.6437070109366928,Lactobacillus_iners_4,43,1,10
12,0.732481416653051,Lactobacillus_iners_5,43,1,11
9,0.6937091744137587,Lactobacillus_iners_6,43,1,12
5,0.3834599655729295,UBA629_sp005465875_1,43,1,13
3,0.2995183160310313,Gardnerella_vaginalis_2,43,1,14
1,0.2454554787606375,MultiGenera,43,1,15
10,0.8405851111556855,Lactobacillus_crispatus_1,43,2,1
11,0.8117584386405232,Lactobacillus_crispatus_2,43,2,2
7,0.8643502635506987,Lactobacillus_crispatus_3,43,2,3
17,0.832163497025845,Lactobacillus_crispatus_4,43,2,4
2,0.5543876219627708,Lactobacillus_crispatus_5,43,2,5
14,0.8724524352608115,Lactobacillus_crispatus_6,43,2,6
16,0.8615226336749823,Lactobacillus_crispatus_8,43,2,7
8,0.5393181463996819,Lactobacillus_iners_1,43,2,8
4,0.6423276083559297,Lactobacillus_iners_2,43,2,9
6,0.6437070109366928,Lactobacillus_iners_4,43,2,10
12,0.732481416653051,Lactobacillus_iners_5,43,2,11
9,0.6937091744137587,Lactobacillus_iners_6,43,2,12
5,0.3834599655729295,UBA629_sp005465875_1,43,2,13
15,0.4658780758653562,Gardnerella_vaginalis_2,43,2,14
13,0.2719429812326088,Gardnerella_swidsinkii_1,43,2,15
3,0.26770508568279994,Gardnerella_swidsinkii_2,43,2,16
1,0.2454554787606375,MultiGenera,43,2,17
11,0.8405851111556855,Lactobacillus_crispatus_1,43,3,1
12,0.8117584386405232,Lactobacillus_crispatus_2,43,3,2
8,0.8643502635506987,Lactobacillus_crispatus_3,43,3,3
19,0.832163497025845,Lactobacillus_crispatus_4,43,3,4
2,0.5543876219627708,Lactobacillus_crispatus_5,43,3,5
16,0.8724524352608115,Lactobacillus_crispatus_6,43,3,6
18,0.8615226336749823,Lactobacillus_crispatus_8,43,3,7
9,0.5393181463996819,Lactobacillus_iners_1,43,3,8
3,0.6423276083559297,Lactobacillus_iners_2,43,3,9
7,0.6437070109366928,Lactobacillus_iners_4,43,3,10
13,0.732481416653051,Lactobacillus_iners_5,43,3,11
10,0.6937091744137587,Lactobacillus_iners_6,43,3,12
6,0.3834599655729295,UBA629_sp005465875_1,43,3,13
17,0.4658780758653562,Gardnerella_vaginalis_2,43,3,14
14,0.2719429812326088,Gardnerella_swidsinkii_1,43,3,15
15,0.26427529721869136,Gardnerella_swidsinkii_2,43,3,16
4,0.26902091647720633,Gardnerella_piotii_1,43,3,17
1,0.23267653177176104,MultiGenera,43,3,18
5,0.28595346517391507,MultiGenera,43,3,19
12,0.8405851111556855,Lactobacillus_crispatus_1,43,4,1
13,0.8117584386405232,Lactobacillus_crispatus_2,43,4,2
8,0.8643502635506987,Lactobacillus_crispatus_3,43,4,3
24,0.832163497025845,Lactobacillus_crispatus_4,43,4,4
4,0.5436050103078779,Lactobacillus_crispatus_5,43,4,5
21,0.8724524352608115,Lactobacillus_crispatus_6,43,4,6
1,0.560391127353041,Lactobacillus_crispatus_7,43,4,7
23,0.8615226336749823,Lactobacillus_crispatus_8,43,4,8
9,0.5393181463996819,Lactobacillus_iners_1,43,4,9
10,0.7925033064856516,Lactobacillus_iners_2,43,4,10
18,0.4160064858224053,Lactobacillus_iners_2,43,4,11
7,0.6437070109366928,Lactobacillus_iners_4,43,4,12
15,0.732481416653051,Lactobacillus_iners_5,43,4,13
11,0.6937091744137587,Lactobacillus_iners_6,43,4,14
6,0.3834599655729295,UBA629_sp005465875_1,43,4,15
2,0.2561308522168633,UBA629_sp005465875_4,43,4,16
22,0.4658780758653562,Gardnerella_vaginalis_2,43,4,17
3,0.22088511165616426,Gardnerella_vaginalis_C_1,43,4,18
16,0.2000011321970338,Gardnerella_vaginalis_H_1,43,4,19
17,0.2719429812326088,Gardnerella_swidsinkii_1,43,4,20
20,0.26427529721869136,Gardnerella_swidsinkii_2,43,4,21
14,0.3115215944018197,Gardnerella_piotii_1,43,4,22
5,0.28595346517391507,MultiGenera,43,4,23
19,0.21066177664042382,MultiGenera,43,4,24
10,0.8405851111556855,Lactobacillus_crispatus_1,44,0,1
11,0.8117584386405232,Lactobacillus_crispatus_2,44,0,2
7,0.8643502635506987,Lactobacillus_crispatus_3,44,0,3
2,0.5799097643296772,Lactobacillus_crispatus_4,44,0,4
13,0.8724524352608115,Lactobacillus_crispatus_6,44,0,5
14,0.8615226336749823,Lactobacillus_crispatus_8,44,0,6
8,0.5393181463996819,Lactobacillus_iners_1,44,0,7
4,0.6423276083559297,Lactobacillus_iners_2,44,0,8
6,0.6437070109366928,Lactobacillus_iners_4,44,0,9
12,0.732481416653051,Lactobacillus_iners_5,44,0,10
9,0.6937091744137587,Lactobacillus_iners_6,44,0,11
5,0.3834599655729295,UBA629_sp005465875_1,44,0,12
3,0.2995183160310313,Gardnerella_vaginalis_2,44,0,13
1,0.2454554787606375,MultiGenera,44,0,14
10,0.8405851111556855,Lactobacillus_crispatus_1,44,1,1
11,0.8117584386405232,Lactobacillus_crispatus_2,44,1,2
7,0.8643502635506987,Lactobacillus_crispatus_3,44,1,3
2,0.5799097643296772,Lactobacillus_crispatus_4,44,1,4
13,0.8724524352608115,Lactobacillus_crispatus_6,44,1,5
14,0.8615226336749823,Lactobacillus_crispatus_8,44,1,6
8,0.5393181463996819,Lactobacillus_iners_1,44,1,7
4,0.6423276083559297,Lactobacillus_iners_2,44,1,8
6,0.6437070109366928,Lactobacillus_iners_4,44,1,9
12,0.732481416653051,Lactobacillus_iners_5,44,1,10
9,0.6937091744137587,Lactobacillus_iners_6,44,1,11
5,0.3834599655729295,UBA629_sp005465875_1,44,1,12
3,0.2995183160310313,Gardnerella_vaginalis_2,44,1,13
1,0.2454554787606375,MultiGenera,44,1,14
10,0.8405851111556855,Lactobacillus_crispatus_1,44,2,1
11,0.8117584386405232,Lactobacillus_crispatus_2,44,2,2
7,0.8643502635506987,Lactobacillus_crispatus_3,44,2,3
2,0.5799097643296772,Lactobacillus_crispatus_4,44,2,4
14,0.8724524352608115,Lactobacillus_crispatus_6,44,2,5
16,0.8615226336749823,Lactobacillus_crispatus_8,44,2,6
8,0.5393181463996819,Lactobacillus_iners_1,44,2,7
4,0.6423276083559297,Lactobacillus_iners_2,44,2,8
6,0.6437070109366928,Lactobacillus_iners_4,44,2,9
12,0.732481416653051,Lactobacillus_iners_5,44,2,10
9,0.6937091744137587,Lactobacillus_iners_6,44,2,11
5,0.3834599655729295,UBA629_sp005465875_1,44,2,12
15,0.4658780758653562,Gardnerella_vaginalis_2,44,2,13
13,0.2719429812326088,Gardnerella_swidsinkii_1,44,2,14
3,0.26770508568279994,Gardnerella_swidsinkii_2,44,2,15
1,0.2454554787606375,MultiGenera,44,2,16
11,0.8405851111556855,Lactobacillus_crispatus_1,44,3,1
12,0.8117584386405232,Lactobacillus_crispatus_2,44,3,2
8,0.8643502635506987,Lactobacillus_crispatus_3,44,3,3
1,0.5799097643296772,Lactobacillus_crispatus_4,44,3,4
16,0.8724524352608115,Lactobacillus_crispatus_6,44,3,5
18,0.8615226336749823,Lactobacillus_crispatus_8,44,3,6
9,0.5393181463996819,Lactobacillus_iners_1,44,3,7
3,0.6423276083559297,Lactobacillus_iners_2,44,3,8
7,0.6437070109366928,Lactobacillus_iners_4,44,3,9
13,0.732481416653051,Lactobacillus_iners_5,44,3,10
10,0.6937091744137587,Lactobacillus_iners_6,44,3,11
6,0.3834599655729295,UBA629_sp005465875_1,44,3,12
17,0.4658780758653562,Gardnerella_vaginalis_2,44,3,13
14,0.2719429812326088,Gardnerella_swidsinkii_1,44,3,14
15,0.26427529721869136,Gardnerella_swidsinkii_2,44,3,15
4,0.26902091647720633,Gardnerella_piotii_1,44,3,16
2,0.23267653177176104,MultiGenera,44,3,17
5,0.28595346517391507,MultiGenera,44,3,18
12,0.8405851111556855,Lactobacillus_crispatus_1,44,4,1
13,0.8117584386405232,Lactobacillus_crispatus_2,44,4,2
8,0.8643502635506987,Lactobacillus_crispatus_3,44,4,3
1,0.5973728105680111,Lactobacillus_crispatus_4,44,4,4
4,0.5436050103078779,Lactobacillus_crispatus_5,44,4,5
21,0.8724524352608115,Lactobacillus_crispatus_6,44,4,6
23,0.8615226336749823,Lactobacillus_crispatus_8,44,4,7
9,0.5393181463996819,Lactobacillus_iners_1,44,4,8
10,0.7925033064856516,Lactobacillus_iners_2,44,4,9
18,0.4160064858224053,Lactobacillus_iners_2,44,4,10
7,0.6437070109366928,Lactobacillus_iners_4,44,4,11
15,0.732481416653051,Lactobacillus_iners_5,44,4,12
11,0.6937091744137587,Lactobacillus_iners_6,44,4,13
6,0.3834599655729295,UBA629_sp005465875_1,44,4,14
2,0.2561308522168633,UBA629_sp005465875_4,44,4,15
22,0.4658780758653562,Gardnerella_vaginalis_2,44,4,16
3,0.22088511165616426,Gardnerella_vaginalis_C_1,44,4,17
16,0.2000011321970338,Gardnerella_vaginalis_H_1,44,4,18
17,0.2719429812326088,Gardnerella_swidsinkii_1,44,4,19
20,0.26427529721869136,Gardnerella_swidsinkii_2,44,4,20
14,0.3115215944018197,Gardnerella_piotii_1,44,4,21
5,0.28595346517391507,MultiGenera,44,4,22
19,0.21066177664042382,MultiGenera,44,4,23
10,0.8405851111556855,Lactobacillus_crispatus_1,45,0,1
11,0.8117584386405232,Lactobacillus_crispatus_2,45,0,2
7,0.8643502635506987,Lactobacillus_crispatus_3,45,0,3
2,0.6041108702890394,Lactobacillus_crispatus_4,45,0,4
13,0.8724524352608115,Lactobacillus_crispatus_6,45,0,5
8,0.5393181463996819,Lactobacillus_iners_1,45,0,6
4,0.6423276083559297,Lactobacillus_iners_2,45,0,7
6,0.6437070109366928,Lactobacillus_iners_4,45,0,8
12,0.732481416653051,Lactobacillus_iners_5,45,0,9
9,0.6937091744137587,Lactobacillus_iners_6,45,0,10
5,0.3834599655729295,UBA629_sp005465875_1,45,0,11
3,0.2995183160310313,Gardnerella_vaginalis_2,45,0,12
1,0.2454554787606375,MultiGenera,45,0,13
10,0.8405851111556855,Lactobacillus_crispatus_1,45,1,1
11,0.8117584386405232,Lactobacillus_crispatus_2,45,1,2
7,0.8643502635506987,Lactobacillus_crispatus_3,45,1,3
2,0.6041108702890394,Lactobacillus_crispatus_4,45,1,4
